movieId,imdbId,tmdbId
95654,131409,13929
95720,1298649,80035
95744,1602472,84165
95761,1726669,73567
95856,97674,13928
95858,248808,13930
95873,1839492,103332
95875,1386703,64635
95939,1924394,103747
95971,456123,8736
96020,1235841,76696
96079,1074638,37724
96110,1790886,77953
96121,1535438,82696
96150,2125666,84327
96281,1623288,77174
96283,2023453,82650
96314,1405365,84184
96367,2097307,109513
96417,1547234,49526
96430,1462769,71864
96432,1212450,82633
96456,1603257,89691
96467,2077851,84340
96488,2125608,84334
96490,431021,77883
96501,1440232,48034
96563,2028530,83660
96565,1920849,84174
96567,1840417,83686
96588,1981677,114150
96606,770802,89708
96610,1276104,59967
96612,1971352,84188
96616,1232200,87428
96629,87127,15895
96655,1990314,84329
96691,1855325,71679
96693,2083383,87825
96726,1710417,100529
96728,1560747,68722
96737,1343727,49049
96751,1764183,60599
96811,1855199,77016
96815,2105044,84348
96821,1659337,84892
96829,2106476,103663
96832,2076220,103328
96857,1748179,75638
96861,1397280,82675
96863,1496422,82390
96911,1276419,88273
96917,1582507,82505
96964,1658837,86597
96966,1650048,110160
96975,1592873,80271
97024,2053425,97365
97057,1613750,70667
97168,1183919,90125
97172,1142977,62214
97188,1922777,82507
97194,376921,92171
97225,837562,76492
97304,1024648,68734
97306,1931533,86838
97311,1349451,79697
97324,1985017,134371
97328,1872818,84306
97393,2125653,84284
97395,2130321,84351
97673,2147134,116167
97701,2109184,82990
97742,1712170,94348
97752,1371111,83542
97757,424755,72867
97785,938330,61012
97836,1648179,87826
97860,1764234,64689
97866,1966604,84287
97870,1866249,113947
97904,2063781,84341
97913,1772341,82690
97921,1045658,82693
97923,1907668,87502
97936,1781769,96724
97938,454876,87827
97950,1258972,97430
97957,1984153,84194
97984,67541,26405
97988,1713476,123105
98017,1226240,121879
98056,1602620,86837
98122,1942884,80215
98154,443272,72976
98193,2120152,84288
98198,2283748,135718
98203,1673434,50620
98230,1715873,58547
98239,1234719,60747
98243,1446192,81188
98296,1667310,97614
98361,1531901,102780
98373,1800741,85446
98485,2209300,143800
98491,2388725,140420
98585,975645,112336
98604,1798188,83389
98607,1483797,71883
98797,2178941,88284
98809,903624,49051
98956,2082197,127501
98961,1790885,97630
98973,1579361,84185
98975,2099556,125490
99007,1588173,82654
99087,1540128,77875
99106,1694020,82687
99112,790724,75780
99114,1853728,68718
99117,1758830,89492
99145,1649419,80278
99149,1707386,82695
99178,1791614,87440
99437,1783732,75761
99470,1748227,134597
99574,2091473,133694
99728,1321870,82682
99741,1381404,87496
99750,1491044,68812
99764,2396224,147538
99910,1549920,76640
99912,2023587,132232
99917,2084989,145197
99957,1235522,98357
99996,1995341,114779
100044,1806234,69372
100083,1333125,87818
100106,2152198,128190
100108,1904996,119283
100159,2023690,117974
100163,1428538,60304
100244,1869716,87499
100272,1854513,127864
100302,1374992,58244
100326,1389096,121824
100336,1639426,45316
100344,2059255,110398
100383,2053463,109421
100390,2024432,109431
100487,1559547,109491
100498,1606378,47964
100507,1711425,107811
100527,1702439,112949
100556,2375605,123678
100581,2085910,84330
100611,765446,68179
100714,2209418,132344
100737,882977,134411
100745,2608732,50275
100810,2387433,145135
100843,1954701,130739
100882,2017561,170657
101025,1351685,81005
101074,51850,43650
101076,1583421,72559
101088,1682180,86825
101112,1623205,68728
101142,481499,49519
101281,2244901,150117
101283,790628,124459
101285,2101441,122081
101296,2243389,144789
101360,1911644,158011
101362,2302755,117263
101415,1763303,84199
101498,1964624,121875
101525,1817273,97367
101529,1935902,127867
101577,1517260,72710
101612,1814621,144340
101739,1288558,109428
101741,1924429,68727
101850,388644,89049
101864,1483013,75612
101893,1595656,60281
101895,453562,109410
101962,2140203,110420
101973,1433811,127517
101997,795461,4258
102033,1980209,134374
102062,2064713,137563
102066,1977895,121606
102070,1525366,84204
102088,1462900,44865
102123,1245492,109414
102125,1300854,68721
102160,1659338,77234
102194,1935179,103731
102245,1272886,95755
102407,1343092,64682
102445,1408101,54138
102481,2234155,116741
102588,2366450,128216
102602,76391,27861
102666,70233,20803
102684,1602613,77987
102686,1951261,109439
102716,1905041,82992
102720,848537,116711
102753,2404461,152780
102800,2347569,121986
102819,1291580,119675
102880,1815862,82700
102903,1670345,75656
102905,1426329,77805
102956,1261954,85431
102993,1727388,147773
103017,1937149,111083
103027,2094064,91739
103042,770828,49521
103048,2179116,156700
103075,2184339,158015
103085,1879032,174188
103107,2396566,159014
103137,2132285,96936
103141,1453405,62211
103210,1776196,80518
103219,2103217,103620
103228,1663662,68726
103249,816711,72190
103253,1535108,68724
103279,1932767,127373
103299,1959332,126277
103306,2051879,174772
103315,1767354,179826
103335,1690953,93456
103339,2334879,117251
103341,1213663,107985
103372,2404463,136795
103384,1210819,57201
103483,2450186,159117
103539,1714206,157386
103541,1932718,112200
103543,2265534,157375
103606,2205697,111969
103624,2334649,157354
103639,2356180,206324
103655,790736,49524
103685,2375574,179111
103688,1457767,138843
103727,1160996,178809
103755,1860353,77950
103772,1430132,76170
103801,2265398,172533
103810,1821694,146216
103849,2625030,165213
103867,1654523,160139
103883,1272878,136400
103980,2334873,160588
103984,2358891,179144
104074,1854564,76285
104076,2017020,77931
104078,469021,177699
104137,2195548,113148
104211,1723121,138832
104218,2191701,109418
104241,1650554,59859
104243,1411250,87421
104245,1691917,151960
104272,2545118,158999
104283,2013293,149870
104303,2357129,115782
104312,1538403,123553
104337,1327773,132363
104339,2294677,157360
104361,2388637,152748
104374,2194499,122906
104379,2112124,205022
104441,2005374,199373
104457,1853739,83899
104631,2103267,111190
104841,1454468,49047
104863,1486834,212716
104879,1392214,146233
104881,1206543,164457
104883,2330322,133369
104906,1985019,156711
104908,2226417,91586
104913,1979320,96721
104925,2404311,112205
104944,2370248,169813
105037,1758795,129139
105197,1821549,129670
105211,2390361,209263
105213,2229499,138697
105246,2027140,157820
105250,432232,51452
105254,2332579,157409
105351,2364841,146238
105355,2278871,152584
105429,2215151,159008
105468,1985966,109451
105504,1535109,109424
105519,1928340,198287
105585,2002718,106747
105593,1450321,85889
105653,1211956,107846
105731,1939659,133805
105755,2193215,109091
105769,1821641,152795
105801,2187884,158752
105835,1825157,146015
105844,2024544,76203
105869,1311071,157370
105954,2017038,152747
106002,1731141,80274
106011,2616880,200481
106022,2446040,213121
106030,1709143,190847
106062,3063516,208134
106072,1981115,76338
106100,790636,152532
106195,1894476,162215
106240,1621039,175574
106330,1204975,137093
106438,2431286,205220
106441,816442,203833
106452,2718492,209274
106487,1951264,101299
106489,1170358,57158
106491,1335975,64686
106540,2387559,146239
106542,1196948,41602
106696,2294629,109445
106762,1703049,51859
106766,2042568,86829
106782,993846,106646
106785,2312718,204082
106841,1322269,152737
106870,2231554,134366
106889,3089388,212063
106916,1800241,168672
106918,359950,116745
106920,1798709,152601
106983,2752200,184314
107069,1091191,193756
107141,2140373,140823
107314,1321511,87516
107348,1229340,109443
107406,1706620,110415
107410,86723,20894
107412,60584,20878
107447,2166616,158990
107563,1083448,79113
107565,2987732,233063
107702,1661382,64807
107769,2473682,227348
107771,1714915,152603
107883,2350496,191714
107916,2707858,245775
108156,1408253,168530
108188,1205537,137094
108190,1840309,157350
108514,2178470,185008
108689,1418377,100241
108715,1609479,157099
108727,1937390,110414
108729,2316411,181886
108780,1967545,130150
108928,2177771,152760
108932,1490017,137106
108945,1234721,97020
108949,2172985,209247
108977,433722,313289
108981,2382009,249397
108983,1957945,83564
109042,1545660,74461
109157,458413,141043
109181,1067765,143049
109187,2333804,157834
109243,2382396,157847
109364,79820,22504
109374,2278388,120467
109483,1800246,225565
109487,816692,157336
109569,2172934,192102
109578,2024469,225574
109633,2591814,198375
109673,1253863,53182
109687,1385956,202141
109740,2910274,248774
109742,2389182,175291
109769,2438644,196024
109802,2027178,73624
109846,864835,82703
109848,1441395,97370
109850,2369135,136797
109853,2355495,242042
109864,2771372,177494
109895,2170299,209403
110102,1843866,100402
110110,2567712,209276
110127,1959490,86834
110130,1821658,227783
110297,2281587,145220
110322,2402105,192134
110407,2317225,174675
110453,2223990,200505
110501,2265171,180299
110553,1872181,102382
110586,2234003,157832
110591,2388715,157547
110603,2528814,249660
110611,1179031,244509
110655,2357291,172385
110675,2101569,226448
110730,2209764,157353
110771,2203939,193610
110809,1686821,203739
110882,2692904,210479
110968,1921064,76649
111113,2004420,195589
111235,1935156,191720
111251,1951181,152599
111255,1280558,19703
111360,2872732,240832
111362,1877832,127585
111364,831387,124905
111375,2463288,187596
111384,2359024,188166
111387,2479800,192132
111443,2883512,212778
111551,2309961,210947
111617,1086772,232672
111622,1980929,198277
111659,1587310,102651
111661,1976000,192149
111743,2557490,188161
111759,1631867,137113
111778,2167266,203819
111781,2381249,177677
111921,2582846,222935
111924,2319580,209185
112070,2172584,157851
112087,2414766,218425
112138,2294449,187017
112171,455944,156022
112175,1646971,82702
112183,2562232,194662
112290,1065073,85350
112316,1742044,209451
112334,3268458,250658
112370,2109248,91314
112399,2714900,169607
112421,1605717,171372
112450,2398249,180296
112497,2103254,226486
112552,2582802,244786
112556,2267998,210577
112582,2382298,250766
112623,2103281,119450
112653,3445270,250700
112727,2377322,184346
112767,2182256,253310
112788,1956620,225886
112804,2884206,244267
112818,2975578,238636
112852,2015381,118340
112868,2910814,242095
112897,2333784,138103
112911,1267297,184315
112940,1972571,157849
112946,2870708,231576
113071,2183034,238603
113103,2626350,243683
113188,2345737,157845
113225,2870756,229297
113240,2758880,265169
113250,2675914,252822
113252,3504048,253306
113275,2980648,228194
113345,1617661,76757
113348,1291150,98566
113378,435651,227156
113453,1924435,193893
113532,3097204,242022
113565,2383068,211067
113573,458481,189
113604,1355630,249164
113696,1545754,209244
113705,2737050,221902
113741,2866360,220289
113780,2870612,256274
113829,2756032,242090
113862,2980592,241848
114007,1726592,204922
114013,2800038,199933
114028,3169706,234200
114033,2106361,216282
114060,1600196,154400
114074,1571249,244772
114180,1790864,198663
114244,2717860,270302
114246,365907,169917
114265,2034031,244264
114342,3630276,265189
114378,1786751,111479
114439,2402157,254904
114494,3042408,284427
114552,787474,170687
114554,2576852,149871
114601,1371150,239678
114627,208502,15916
114662,2179136,190859
114670,3099498,246403
114678,1626146,254375
114713,3322940,250546
114760,2955096,244534
114762,2140619,286554
114795,829150,49017
114818,2494280,227300
114847,1971325,262543
114935,2397535,206487
115071,3766424,273641
115122,3416742,246741
115147,1972779,239571
115149,2911666,245891
115170,1872194,205587
115210,2713180,228150
115216,2720680,266285
115231,2170593,239563
115381,1698641,218778
115502,2509850,289727
115534,1204977,242512
115569,2872718,242582
115617,2245084,177572
115664,2262227,228326
115667,1638002,200727
115680,2669336,273271
115713,470752,264660
115770,3060492,253254
115824,2473794,245700
115879,2033372,82424
115881,443424,98622
115927,910865,14830
115969,1883092,178446
115973,3390572,280795
115991,3263614,244563
116136,3012698,289314
116138,2802154,265180
116161,1100089,87492
116217,1217213,75258
116307,1198156,290542
116397,1772264,207933
116411,2991224,238628
116660,2617828,167581
116797,2084970,205596
116799,1791528,171274
116823,1951265,131631
116855,1702014,237791
116887,1528100,147441
116897,3011894,265195
116905,2981768,212167
116951,3210258,244001
116975,403778,203766
116977,2096672,100042
117109,3534838,301566
117123,2235108,114750
117176,2980516,266856
117364,3455224,263614
117434,2793490,254194
117438,3398268,242828
117444,1865505,110416
117466,1390411,205775
117529,369610,135397
117533,4044364,293310
117545,3759416,170522
117549,3387648,297608
117590,2170439,227159
117851,1911658,270946
117867,2614684,252178
117871,3007512,256917
117881,3316960,284293
117887,1109624,116149
117895,4046784,294254
117922,2100546,79218
118082,1567437,244458
118202,3302820,282297
118246,2452254,246860
118354,1216491,245916
118696,2310332,122917
118700,1020072,273895
118702,1809398,227306
118706,2261331,246080
118814,2139555,277547
118880,2326554,252171
118888,424934,20147
118896,3612616,265177
118898,2937898,241239
118900,2305051,228970
118930,3823690,308571
118985,1126590,87093
118997,2180411,224141
119068,3179568,243684
119141,2788710,228967
119145,2802144,207703
119153,2290153,191489
119155,2692250,181533
119655,1121096,68737
120130,2061702,92321
120132,1823664,196867
120138,2338151,297222
120392,2965412,276908
120466,1823672,198184
120468,2340678,130925
120474,3473654,256835
120478,3674140,265297
120625,3560686,285700
120635,2446042,260346
120637,2717822,201088
120783,2452200,294652
120799,1340138,87101
120807,2246779,86705
121231,3235888,270303
121372,1717578,46967
122882,1392190,76341
122884,3195644,280092
122886,2488496,140607
122890,803096,68735
122892,2395427,99861
122896,1790809,166426
122898,974015,141052
122900,478970,102899
122902,1502712,166424
122904,1431045,293660
122906,1825683,284054
122910,4154664,299537
122912,4154756,299536
122914,4154796,299534
122916,3501632,284053
122918,3896198,283995
122920,3498820,271110
122922,1211837,284052
122924,3385516,246655
122926,2250912,202249
123947,3442006,284276
124859,2039393,284536
125914,3045616,210860
125916,2322441,216015
125970,173886,27850
126090,73099,36129
126426,1808482,321130
126430,374463,189197
126548,1666801,272693
127052,59550,20875
127096,2436386,227719
127098,4368814,321594
127108,2381111,167073
127114,3416744,249688
127116,3726704,309299
127128,2349144,309242
127130,2872462,309245
127134,1178665,232572
127136,2273657,245706
127140,3165612,288036
127146,4229236,319075
127152,4257858,318224
127164,4284010,318044
127178,2891174,283235
127188,3090670,308457
127196,3172532,250124
127198,3850214,308639
127202,2582496,308369
127204,3844362,308024
127212,420293,308032
127298,1883180,110390
127319,1850397,72784
127390,888817,278468
127565,2366608,167810
128360,3460252,273248
128488,2231253,265208
128512,3622592,286565
128520,884732,252838
128604,2101383,86835
128606,3544082,311291
128620,4226388,320007
128671,3409392,265228
128679,72424,13397
128838,2554274,201085
128944,119310,11425
128968,348124,15567
128975,2637294,243938
129354,2381941,256591
129370,2279373,228165
129428,2555736,268238
129514,963207,13643
129659,2097298,228203
129707,2918436,243940
129737,2358925,239573
129779,2636124,196750
129937,2199571,241554
130073,1661199,150689
130075,4007502,326359
130083,2917388,228968
130087,3203616,238215
130448,1029360,243688
130450,3332064,266647
130452,1791682,252512
130490,2908446,262500
130520,2224026,228161
130576,2649554,245703
130618,3848892,314389
130634,2820852,168259
130636,3713166,277685
130642,2944198,228973
130684,3520418,291272
130686,2118624,293970
130840,3395184,241855
130956,1014763,181283
130970,484855,13015
130978,87650,32334
131013,2561572,257091
131023,3892434,305091
131050,1483803,80527
131080,465940,16119
131168,2764784,254578
131170,3479316,328595
131248,465925,10010
131433,2468774,140212
131656,2872750,263109
131714,2493486,308504
131724,4299972,321640
131739,4324274,321528
131796,2404425,304357
131920,2962876,228108
132046,1964418,158852
132128,3021360,243526
132157,3450650,256961
132424,2726560,228205
132456,456144,21461
132480,1655441,293863
132496,1772288,256924
132632,2483260,175112
132660,3064298,332340
132796,2126355,254128
132798,3319920,241257
132800,2788716,284537
132883,1441953,284689
132961,2935476,250734
133123,426955,15165
133127,383206,15016
133167,313255,15015
133195,2679042,249070
133219,1216515,44683
133377,3327624,301728
133389,3767372,332835
133419,2848292,254470
133545,2980472,258099
133645,2402927,258480
133712,76727,31139
133769,242519,21614
133771,3464902,254320
133782,1881002,287424
133798,2967224,268920
133802,3205376,223485
133832,2403021,171424
134021,2486678,259954
134109,1217565,25936
134130,3659388,286217
134170,3472226,251516
134184,1198196,20963
134214,3312830,310593
134248,4382552,318256
134368,3079380,238713
134374,823671,13179
134393,3152624,271718
134528,1243974,222936
134680,4359416,320006
134783,1674771,188222
134796,4393514,321109
134849,45708,53210
134853,2096673,150540
134881,903657,271714
135133,1951266,131634
135137,2120120,257344
135141,3410834,262504
135143,3183660,259316
135216,193524,74849
135288,3168230,280996
135426,4123430,338952
135436,2709768,328111
135456,1024215,18839
135518,2140379,238615
135530,3014866,302156
135532,1618442,274854
135534,3850590,287903
135536,1386697,297761
135567,1628841,47933
135569,2660888,188927
135829,441048,14194
135861,2637276,214756
135885,1727770,86828
135887,2293640,211672
136016,1979388,105864
136018,1355683,261023
136020,2379713,206647
136247,166792,13151
136445,246641,34509
136447,246645,34513
136449,1260502,14092
136463,815456,108930
136467,389074,51786
136469,218388,261414
136477,48449,53211
136485,1020990,42979
136542,85936,14813
136562,2080374,321697
136564,2884018,225728
136588,66327,13400
136598,1524930,296099
136602,2428170,250574
136864,2975590,209112
137337,2870648,331781
137595,2268016,264999
137857,3040964,278927
137904,74006,206514
138036,1638355,203801
138104,4324302,323027
138208,3488710,285783
138210,4172430,300671
138212,2106651,324670
138702,3689498,293299
138835,122227,49418
139052,2402101,182560
139120,3966404,336804
139130,465316,62931
139148,3863552,348892
139385,1663202,281957
139415,3715320,282984
139417,3278330,314405
139525,4126304,317952
139642,1798684,307081
139644,3397884,273481
139655,3086442,284303
139721,3149038,278236
139747,443465,283350
139757,3518012,319067
139855,2401878,291270
139857,4005402,318781
139859,3017864,212168
140074,1524575,157544
140110,2361509,257211
140162,3774694,292431
140174,3170832,264644
140247,4178092,328425
140265,246643,25161
140267,4263482,310131
140341,3824386,286192
140481,1329665,278604
140523,3567288,298312
140525,1741273,290751
140529,2752772,283445
140711,3316948,261392
140713,1781922,192141
140715,1398426,277216
140725,3813310,310133
140737,830361,134777
140816,3824458,308084
140928,2446980,274479
140956,1677720,333339
141004,1976009,228066
141397,3289728,301875
141408,1727776,273477
141422,3077214,245168
141544,3672742,310135
141688,3569230,276907
141702,4430212,352173
141718,3705412,323373
141749,810819,306819
141761,1519461,57876
141799,2490326,241843
141866,4062536,313922
141890,1365050,283587
141924,3722070,328589
141946,2545428,318279
142058,213065,38060
142074,3605418,263472
142115,296310,200813
142222,1172049,303991
142420,462335,254302
142422,3530002,296100
142424,2625810,334538
142448,2719848,253412
142456,3792960,330764
142488,1895587,314365
142492,3808342,336050
142507,1596345,245698
142509,3072482,325348
142536,2503944,295964
142997,2510894,159824
143245,1754656,309809
143345,448115,287947
143347,1477834,297802
143355,451279,297762
143365,4287320,339988
143367,490215,68730
143385,3682448,296098
143387,4765284,353616
143444,2056771,324807
143476,4897822,352208
143511,3327994,359364
143647,4271918,359305
143657,2400463,306947
143859,475290,270487
143969,4176826,318917
144172,3286052,334536
144482,3118452,335866
144606,270288,4912
144620,1051904,257445
144976,2494362,294963
144982,2473510,146301
145030,2006295,293646
145150,2910904,298382
145384,3140100,254201
145418,3203606,294016
145839,3322364,321741
145935,2452042,227973
146309,4272866,315465
146656,3076658,312221
146662,2065968,91417
146688,1291570,339527
147250,229922,127605
147328,80263,72093
147330,79902,72095
147940,3148502,339274
148058,4934950,353464
148172,2304933,299687
148238,4537842,364067
148369,3616916,336882
148424,4594834,340275
148482,3859076,300693
148626,1596363,318846
148652,2479478,347969
148667,5069564,367735
148671,495241,246355
148775,1369845,26736
148881,4171032,303867
148888,1608290,329833
148956,1292566,259694
149011,2386404,279690
149334,4550098,340666
149352,1528854,274167
149354,1850457,266294
149406,2267968,140300
149830,1374989,58431
151113,4080728,348678
151315,2869728,323675
151317,3471098,312669
151345,4870838,366924
151455,1083452,319888
151459,4387040,375290
151507,3399896,301729
151605,5275828,360030
151639,3882082,321258
151695,2580382,329004
151739,1860213,291870
151759,3270538,333377
151769,189160,77294
151777,2025690,300673
151781,856797,18874
151933,4196450,339408
152017,2674426,296096
152063,2404233,205584
152065,4285496,336808
152071,3499096,323677
152077,1179933,333371
152079,3300542,267860
152081,2948356,269149
152083,3553442,279641
152091,3381008,267193
152515,3832096,298584
152591,2888046,365222
152970,4698684,371645
154915,3704050,302528
154941,3581932,371758
155064,1974419,301365
155285,4110568,338065
155288,2057392,333352
155392,3766394,320588
155509,2091935,333385
155581,837156,347689
155625,4273292,375012
155659,4136084,315664
155743,3760922,302688
155748,2133196,327528
155800,5222724,387054
155820,4139124,342521
155832,3838992,290825
155874,3068194,296360
155968,1399664,385965
156125,4530884,357096
156369,5446858,380808
156371,2937696,295699
156387,3544112,369557
156605,5247022,370755
156607,2381991,290595
156609,4438848,325133
156706,3733774,301608
156726,5022702,376570
156781,1585985,24784
156783,1794821,49381
156903,2262315,339994
156944,3841424,335578
157122,787524,353326
157200,2241351,303858
157224,4383594,322240
157268,4972062,356298
157274,3797868,330483
157296,2277860,127380
157312,2702724,323676
157318,4901306,381341
157326,2368619,333669
157338,1124037,316152
157340,1985949,153518
157361,5278506,373072
157373,2078648,86517
157498,2879552,347938
157667,4824302,353069
157699,3774114,302401
157961,2049543,347945
158092,1530535,30
158238,3799694,290250
158260,2980210,270010
158528,4052882,332567
158783,4016934,290098
158813,2567026,241259
158830,3691740,267935
158842,5111874,359871
158872,1700841,223702
158966,3553976,334533
158972,4048272,374475
159061,5215952,293670
159093,3110958,291805
159163,69049,299782
159191,4326444,332872
159193,4513674,339397
159195,5168192,374473
159415,4034354,347031
159441,4769836,389053
159447,3174376,301804
159451,4936450,374458
159690,3949660,308531
159717,2452386,318121
159755,3960412,341012
159811,211281,33108
159817,795176,192040
159849,5192124,400608
159858,3065204,259693
159917,5278596,376261
160080,1289401,43074
160271,1489889,302699
160289,5275892,377462
160438,4196776,324668
160563,918940,258489
160565,4094724,316727
160567,2823054,316023
160569,3416828,278154
160571,4786282,345911
160573,2788732,294272
160710,2112096,372411
160718,5613056,399106
160848,3666024,337703
160954,3531824,328387
160980,3263904,363676
160990,4645368,338189
161034,4832640,376812
161127,1355631,325789
161131,2005151,308266
161354,4853102,382322
161580,4651520,376659
161582,2582782,338766
161594,5595168,390734
161634,4160708,300669
161922,1878870,376660
161954,4190530,351339
161956,3647498,309886
161966,3716530,337674
162082,5700672,396535
162148,3352390,368031
162322,3522806,278924
162350,2404435,333484
162396,2238032,270774
162414,4975722,376867
162478,2461150,213681
162578,4302938,313297
162590,1473832,95610
162592,2547584,283552
162594,4520364,377264
162596,4341582,317557
162598,1860357,296524
162600,1935859,283366
162602,3631112,346685
162606,2140479,302946
162608,4669186,339927
162738,3721936,340485
162828,4781612,374617
162882,4303340,381034
162982,2967286,225745
163056,4262980,315011
163072,211729,36161
163112,211730,36163
163134,5311514,372058
163312,845448,20413
163645,2119532,324786
163663,4158876,371449
163809,3718778,409696
163937,1540011,351211
163959,4669986,339419
163971,4666726,339405
163985,5640450,410199
164107,5116410,381028
164175,3416532,258230
164179,2543164,329865
164200,4624424,332210
164367,4547056,375366
164411,2321405,393559
164540,5952332,411009
164821,4680182,339967
164899,5912454,408508
164909,3783958,313369
164917,5895028,407806
164931,3922798,334517
164949,5186714,375315
164981,3640424,369885
165101,3062096,207932
165103,2387499,331313
165105,4361050,335796
165119,4936176,368993
165141,1679335,136799
165337,4645330,402298
165347,3393786,343611
165421,3686998,366696
165503,4196848,374461
165527,5929776,410718
165549,4034228,334541
165551,3741834,334543
165601,5059406,407559
165603,3289956,397243
165645,1798603,338964
165699,6189022,423204
165937,4682786,345920
165947,1542768,339396
165969,6156350,419546
166024,2654430,367412
166291,5323662,378064
166461,3521164,277834
166486,1619029,376866
166492,1711525,384682
166526,3922818,365942
166528,3748528,330459
166530,1183374,353979
166532,2361317,259695
166534,4972582,381288
166558,3717252,346672
166568,4540710,376290
166572,1974420,291328
166635,1355644,274870
166643,4846340,381284
166655,4267026,359246
166705,2671706,393457
166788,4385888,342737
166918,2034800,311324
166940,4560008,352490
166946,4276820,310307
167018,4501244,356305
167036,3470600,335797
167064,5804038,411019
167370,2094766,121856
167380,1753383,381289
167392,5074352,360814
167544,4572514,388399
167546,1800302,334524
167564,5666304,411873
167570,4635282,432192
167620,2261287,342473
167634,3401882,345922
167640,4731136,340837
167732,3606888,404378
167738,1293847,47971
167746,4116284,324849
167792,51189,53217
167832,4857264,411088
168026,3067038,211387
168060,498381,14564
168122,4954522,393519
168172,1390471,20837
168248,4425200,324552
168250,5052448,419430
168252,3315342,263115
168254,3731562,293167
168266,2763304,180863
168286,1691916,397837
168288,1082807,341006
168326,5462602,416477
168328,5962210,411741
168330,5710514,425591
168344,1972591,274857
168366,2771200,321612
168418,3874544,295693
168420,2494376,408220
168492,5726616,398818
168498,2592614,173897
168608,2396589,414425
168610,6265828,428449
168612,1219827,315837
168712,4465564,341174
168722,4731148,401513
169166,5541240,401104
169656,2378507,336000
169670,4255304,378018
169760,4291600,410117
169764,4714782,340676
169842,2872518,345938
169864,5442430,395992
169900,1212428,314095
169906,2401256,414399
169948,5078204,382591
169982,3717490,305470
169984,2316204,126889
169992,4158096,334521
170151,5814592,415401
170293,457993,20760
170355,1619856,185789
170357,6648926,444705
170399,493405,417644
170401,1412528,353569
170403,2568862,353070
170411,6649108,444706
170629,5155780,376134
170697,4481414,400928
170705,185906,331214
170729,6736782,449674
170745,1837492,450980
170777,216434,72215
170799,5334704,284457
170813,1469304,339846
170817,2334871,373569
170827,2345759,282035
170875,4630562,337339
170939,2091256,268531
170945,4695012,418078
170957,3606752,260514
171011,5491994,420714
171141,5016946,412202
171179,246642,25160
171207,1724970,271404
171253,5805752,403431
171439,4805316,409297
171495,81846,409926
171647,69090,25771
171749,877057,419787
171759,5592248,399019
171763,3890160,339403
171765,3967856,387426
171867,4799050,397422
172511,958860,421550
172547,3469046,324852
172577,219233,145760
172585,209074,72203
172587,1315584,77759
172589,1318414,77762
172743,3839880,428948
172813,1933667,363992
172877,372764,24675
172879,368576,24960
172881,350934,24357
172887,368574,24914
172889,366178,24959
173007,6574146,409421
173139,4334266,316154
173145,3450958,281338
173197,4995790,401246
173203,3859310,341689
173205,5536736,396398
173209,4758646,354287
173255,6878486,456193
173291,2239822,339964
173369,5742374,398181
173879,1386691,457962
173925,1536537,406990
173941,2406566,341013
174055,5013056,374720
174141,71203,64847
174181,6792200,458298
174371,4694544,345915
174395,4443658,406994
174407,6322922,432602
174423,6990734,461955
174585,3371366,335988
174711,5539054,412105
174727,4846232,429200
174815,4481514,345914
174909,5439796,399170
175197,1648190,353491
175199,5140878,396422
175303,1396484,346364
175475,4877122,378236
175485,1241317,351460
175569,5362988,395834
175585,4633690,339692
175655,3564472,417870
175659,5390504,407448
175661,1959563,390043
175667,5990474,414453
175809,3758172,390062
175813,2121382,265189
176101,4649466,343668
176105,2039338,400710
176355,2226597,290512
176371,1856101,335984
176419,5109784,381283
176423,6333060,432976
176487,4978710,426254
176551,4733640,369300
176567,3986820,430231
176601,2492564,452830
176603,1758810,372343
176751,3532216,337170
176801,1034415,361292
176887,1554113,325895
176921,6777338,437109
176929,5308322,440021
176933,1615160,379149
176935,1981128,274855
176937,3348730,298250
176943,4457344,433941
177225,5719700,427900
177237,4622512,369192
177287,2937366,346671
177497,5478478,384680
177593,5027774,359940
177607,1961175,415842
177615,4925292,391713
177651,5649144,394117
177689,5715874,399057
177763,3402236,392044
177765,2380307,354912
177771,491175,395458
177787,5270948,432301
177871,5816682,423899
178061,5580036,389015
178063,3409848,326382
178335,6304046,401898
178401,5859238,407449
178447,3280262,393345
178521,4225622,419479
178523,6214928,452507
178613,251654,16275
178667,3748172,343674
178827,4468740,346648
179005,6408226,434203
179053,7387408,475759
179085,5638642,433808
179119,4686844,402897
179133,3262342,339877
179135,6769208,463612
179137,6133130,420622
179163,2338454,423949
179173,42871,52971
179221,5657856,398175
179331,3829920,395991
179333,5862312,441701
179401,2283362,353486
179409,4693358,411999
179709,5825380,429189
179749,3654796,396493
179815,6000478,413362
179817,4555426,399404
179819,2527336,181808
179863,6097798,436274
179881,1389072,301337
179901,5175450,390061
179977,5723272,423646
180031,5580390,399055
180045,4209788,396371
180095,2543472,406997
180231,5657846,419680
180265,7214762,469019
180297,3521126,371638
180497,6294822,446354
180587,3750872,340613
180737,7608418,483104
180985,1485796,316029
180987,3411444,364689
181217,5163494,430951
181315,5776858,400617
181357,1691338,51888
181671,3901826,435129
181751,169102,19666
182479,6336356,430447
182551,6212496,424510
182563,1806913,472123
182637,366179,24358
182715,2798920,300668
182723,2395695,488705
182823,5519340,400106
182825,5294550,446791
183011,1590193,399035
183197,7807952,488223
183227,7808620,494368
183295,5726086,406563
183309,7026672,465136
183323,5751998,412000
